Product_name,Colour,Selling_price,Original_price,Ratings_count,Reviews_count,ROM,Display,Camera,Processor,Warranty,Battery,Info
Apple iPhone 15 Pro,Black Titanium,134900,,3141,160,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A17 Pro Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 14 Pro Max,Silver,144900,,2408,165,256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 13 Pro,Alpine Green,129900,,1596,120,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 11,White,43900,,206532,11366,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone SE,Red,39900,,154612,11948,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,,,"Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)"
Apple iPhone 13 Pro Max,Aline Green,179900,,2088,192,1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone SE,Black,39900,,154612,11948,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,,,"Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)"
Apple iPhone XS,Silver,134900,,11906,861,512 GB ROM,14.73 cm (5.8 inch) Super Retina HD Display,12MP + 12MP | 7MP Front Camera,A12 Bionic Chip Processor,1 Year Limited Warranty for Products and Accessories,,
Apple iPhone 13 mini,Blue,64900,,3861,330,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 16 Pro Max,Desert Titanium,134900,,17206,890,256 GB ROM,17.53 cm (6.9 inch) Super Retina XDR Display,48MP + 48MP + 12MP | 12MP Front Camera,"A18 Pro Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 12 mini,Blue,64900,,130809,10152,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,,,Ceramic Shield
Apple iPhone 11 Pro,Silver,140300,,8679,618,512 GB ROM,14.73 cm (5.8 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty for 1 Year,,
Apple iPhone 13 Pro,Sierra Blue,149900,,1596,120,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 13 Pro,Sierra Blue,119900,,1596,120,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 11,Red,43900,,206532,11366,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 11 Pro Max,Gold,131900,,1101,98,256 GB ROM,16.51 cm (6.5 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty for 1 Year,,
Apple iPhone 12 Pro Max,Graphite,119900,,1276,100,128 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,,,Ceramic Shield | Industry-leading IP68 Water Resistance
Apple iPhone 13 mini,,64900,,3861,330,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 11 Pro Max,Silver,131900,,1101,98,256 GB ROM,16.51 cm (6.5 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty for 1 Year,,
Apple iPhone 12 mini,Black,59900,,130809,10152,64 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,,,Ceramic Shield
Apple iPhone XS,Space Grey,134900,,11906,861,512 GB ROM,14.73 cm (5.8 inch) Super Retina HD Display,12MP + 12MP | 7MP Front Camera,A12 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 6s Plus,Gold,49999,72000,18743,2352,16 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,A9 Chip with 64-bit Architecture and M9 Motion Co-processor,Brand Warranty of 1 Year,,
Apple iPhone SE 3rd Gen,Midnight,47600,,1426,137,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone XR,Blue,52900,,100802,8455,128 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 11,White,49900,,206532,11366,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 14 Pro,Deep Purple,119900,,2198,151,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 5s,Space Grey,25000,,62656,7261,16 GB ROM,10.16 cm (4 inch) Retina Display,8MP Rear Camera | 1.2MP Front Camera,A7 64-bit processor and M7 Motion Co-processor,1 Year Manufacturer Warranty,,
Apple iPhone 12 mini,White,64900,,130809,10152,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,,,Ceramic Shield
Apple iPhone 7 Plus,Gold,37900,,29728,2964,32 GB ROM,13.94 cm (5.488 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor,,,iOS 13 Compatible
Apple iPhone XS,Silver,103900,,11906,861,256 GB ROM,14.73 cm (5.8 inch) Super Retina HD Display,12MP + 12MP | 7MP Front Camera,A12 Bionic Chip Processor,1 Year Limited Warranty for Products and Accessories,,
Apple iPhone XR,Blue,47900,,100802,8455,64 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,,,"Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)"
Apple iPhone 13 Pro Max,Alpine Green,159900,,2088,192,512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 14 Pro,Space Black,119900,,2198,151,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 15 Plus,Blue,79900,,47571,2598,256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 14 Pro Max,Gold,164900,,2408,165,512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 15 Pro,White Titanium,164900,,3141,160,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A17 Pro Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 13 Pro,Alpine Green,169900,,1596,120,1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 13 Pro Max,Alpine Green,129900,,2088,192,128 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 14 Pro Max,Deep Purple,164900,,2408,165,512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone XR,Yellow,47900,,100802,8455,64 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,Brand Warranty of 1 Year,,
Apple iPhone 5C,Green,41900,,1320,265,16 GB ROM,10.16 cm (4 inch) Retina Display,8MP Rear Camera | 1.2MP Front Camera,A6 Chip Processor,1 Year Manufacturer Warranty,,
Apple iPhone 14 Pro,Silver,129900,,2198,151,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 14 Pro,Gold,149900,,2198,151,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 7 Plus,Gold,85400,92000,29728,2964,256 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor,Brand Warranty of 1 Year,,
Apple iPhone 14 Pro Max,Silver,164900,,2408,165,512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 7 Plus,PRODUCT,85400,92000,3,3,256 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor,Brand Warranty of 1 Year,,
Apple iPhone 6s Plus,Rose Gold,34900,,18743,2352,32 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,Apple A9 64-bit processor and Embedded M9 Motion Co-processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone XR,Coral,52900,,100802,8455,128 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,,,iOS 13 Compatible
Apple iPhone 5s,Silver,25000,,62656,7261,16 GB ROM,10.16 cm (4 inch) Retina Display,8MP Rear Camera | 1.2MP Front Camera,Apple A7 64-bit processor and M7 Motion Co-processor,1 Year Manufacturer Warranty,,
Apple iPhone 5C,White,53500,,1320,265,32 GB ROM,10.16 cm (4 inch) Retina Display,8MP Rear Camera | 1.2MP Front Camera,A6 Chip Processor,1 Year Manufacturer Warranty,,
Apple iPhone 5C,Blue,41900,,1320,265,16 GB ROM,10.16 cm (4 inch) Retina Display,8MP Rear Camera | 1.2MP Front Camera,A6 Chip Processor,1 Year Manufacturer Warranty,,
Apple iPhone 5C,White,14999,37500,1320,265,8 GB ROM,10.16 cm (4 inch) Retina Display,8MP Rear Camera | 1.2MP Front Camera,A6 Chip Processor,1 Year Manufacturer Warranty,,
Apple iPhone 13 Pro,Alpine Green,119900,,1596,120,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone XR,Black,47900,,100802,8455,64 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,,,"Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)"
Apple iPhone 5C,Blue,14999,37500,1320,265,8 GB ROM,10.16 cm (4 inch) Retina Display,8MP Rear Camera | 1.2MP Front Camera,A6 Chip Processor,1 Year Manufacturer Warranty,,
Apple iPhone 14 Pro,Silver,149900,,2198,151,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple IPhone 4,White,13999,22900,1095,183,8 GB ROM,8.89 cm (3.5 inch) NA Display,5MP Rear Camera | 0.3MP Front Camera,,1 Year Manufacturer Warranty,,
Apple iPhone 12 Pro,Gold,139900,,1340,98,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,,,Ceramic Shield | Industry-leading IP68 Water Resistance
Apple iPhone 7 Plus,Gold,42900,,29728,2964,128 GB ROM,13.94 cm (5.488 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor,Brand Warranty of 1 Year,,
Apple iPhone XR,Yellow,52900,,100802,8455,128 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,,,"Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)"
Apple iPhone 12 mini,White,49999,59900,130809,10152,64 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,,,Ceramic Shield
Apple iPhone XS,Gold,103900,,11906,861,256 GB ROM,14.73 cm (5.8 inch) Super Retina HD Display,12MP + 12MP | 7MP Front Camera,A12 Bionic Chip Processor,1 Year Limited Warranty for Products and Accessories,,
Apple iPhone 7 Plus,Black,85400,92000,29728,2964,256 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor,Brand Warranty of 1 Year,,
Apple iPhone 6s Plus,Space Grey,59999,82000,18743,2352,64 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,A9 Chip with 64-bit Architecture and M9 Motion Co-processor,Brand Warranty of 1 Year,,
Apple iPhone XR,,91900,,100802,8455,256 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,Brand Warranty of 1 Year,,
Apple iPhone 6s,Rose Gold,55999,60000,92796,9130,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,A9 Chip with 64-bit Architecture and M9 Motion Co-processor,Brand Warranty of 1 Year,,
Apple iPhone XS Max,Space Grey,144900,,1443,145,512 GB ROM,16.51 cm (6.5 inch) Super Retina HD Display,12MP + 12MP | 7MP Front Camera,A12 Bionic Chip Processor,1 Year Limited Warranty for Products and Accessories,,
Apple iPhone 6s,Silver,49999,72000,92796,9130,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,A9 Chip with 64-bit Architecture and M9 Motion Co-processor,Brand Warranty of 1 Year,,
Apple iPhone 6s Plus,Rose Gold,70000,,18743,2352,128 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,A9 Chip with 64-bit Architecture and M9 Motion Co-processor,Brand Warranty of 1 Year,,
Apple iPhone 6s,Gold,55999,60000,92796,9130,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,A9 Chip with 64-bit Architecture and M9 Motion Co-processor,Brand Warranty of 1 Year,,
Apple iPhone XS Max,Gold,144900,,1443,145,512 GB ROM,16.51 cm (6.5 inch) Super Retina HD Display,12MP + 12MP | 7MP Front Camera,A12 Bionic Chip Processor,1 Year Limited Warranty for Products and Accessories,,
Apple iPhone 6s Plus,Silver,70000,,18743,2352,128 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,A9 Chip with 64-bit Architecture and M9 Motion Co-processor,Brand Warranty of 1 Year,,
Apple iPhone 6s Plus,Gold,59999,82000,18743,2352,64 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,A9 Chip with 64-bit Architecture and M9 Motion Co-processor,Brand Warranty of 1 Year,,
Apple iPhone SE 3rd Gen,Midnight,62600,,1426,137,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 7 Plus,Black,37900,,29728,2964,32 GB ROM,13.94 cm (5.488 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor,,,iOS 13 Compatible
Apple iPhone 7 Plus,Jet Black,85400,92000,29728,2964,256 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor,Brand Warranty of 1 Year,,
Apple iPhone 6s,Gold,49999,72000,92796,9130,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,A9 Chip with 64-bit Architecture and M9 Motion Co-processor,Brand Warranty of 1 Year,,
Apple iPhone 7 Plus,Rose Gold,85400,92000,29728,2964,256 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor,Brand Warranty of 1 Year,,
Apple iPhone SE,Red,44900,,154612,11948,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,,,"Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)"
Apple iPhone XR,,52900,,100802,8455,128 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,,,"Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)"
Apple iPhone XR,,52900,,100802,8455,128 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,,,iOS 13 Compatible
Apple iPhone 7 Plus,Rose Gold,42900,,29728,2964,128 GB ROM,13.94 cm (5.488 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor,Brand Warranty of 1 Year,,
Apple iPhone 6s Plus,Space Grey,72000,,18743,2352,16 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,Apple A9 64-bit processor and Embedded M9 Motion Co-processor,Brand Warranty of 1 Year,,
Apple iPhone 13 Pro Max,Sierra Blue,129900,,2088,192,128 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 15 Pro Max,Blue Titanium,159900,,2829,196,256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A17 Pro Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 14 Pro Max,Gold,184900,,2408,165,1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 15 Pro,Natural Titanium,134900,,3141,160,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A17 Pro Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 13 Pro,Silver,169900,,1596,120,1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 12 mini,Blue,59900,,130809,10152,64 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,,,Ceramic Shield
Apple iPhone 11,Green,54900,,206532,11366,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 15 Pro Max,White Titanium,159900,,2829,196,256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A17 Pro Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 15 Pro Max,Blue Titanium,199900,,2829,196,1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A17 Pro Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 13 Pro,Sierra Blue,169900,,1596,120,1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 13 Pro Max,Graphite,179900,,2088,192,1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 13 Pro Max,Gold,179900,,2088,192,1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 13 mini,Starlight,64900,,3861,330,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,1 year warranty for phone and 1 year warranty for in Box Accessories.,,
Apple iPhone 14 Pro,Gold,119900,,2198,151,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.,,
IAIR S50 Dual Sim Keypad Phone | 2800 mAH Battery & Big 2.4 Inch Display,,899,2199,598,144,32 MB RAM | 32 MB ROM | Expandable Upto 32 MB,6.1 cm (2.4 inch) Full HD Display,0.8MP Rear Camera,,1 Years Manufacturer Warranty,2800 mAh Battery,
Easyfone Star,,4990,,1374,213,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,4.32 cm (1.7 inch) QVGA Display,,,,800 mAh Lithium-ion Battery,Outgoing & Incoming Calls to Preset Numbers Only  | GPS for Location Tracking
Easyfone Star,,4990,,1374,213,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,4.32 cm (1.7 inch) QVGA Display,,,,800 mAh Lithium-ion Battery,Outgoing & Incoming Calls to Preset Numbers Only | GPS for Location Tracking
Easyfone Star,,4990,,1374,213,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,4.32 cm (1.7 inch) QVGA Display,,,,800 mAh Lithium-ion Battery,Outgoing & Incoming Calls to Preset Numbers| Only  GPS for Location Tracking
Snexan New Rock Bold T17 Pro Ultra HD Screen | Premium Design SmartPhone,White,7599,9999,5,1,3 GB RAM | 32 GB ROM,16.97 cm (6.68 inch) Display,13MP Rear Camera,,1 Month WARRANTY,4000 mAh Battery,
Snexan New Rock Bold T17 Pro Ultra HD Screen | Premium Design SmartPhone,Blue,7599,9999,5,1,3 GB RAM | 32 GB ROM,16.97 cm (6.68 inch) Display,13MP Rear Camera,,1 Month WARRANTY,4000 mAh Battery,
Snexan New Rock Bold T17 Pro Ultra HD Screen | Premium Design SmartPhone,Orange,7599,9999,5,1,3 GB RAM | 32 GB ROM,16.97 cm (6.68 inch) Display,13MP Rear Camera,,1 Month WARRANTY,4000 mAh Battery,
Lvix L1 17Pro,Blue,6608,12999,,,3 GB RAM | 32 GB ROM | Expandable Upto 16 GB,11.43 cm (4.5 inch) FWVGA Display,16MP Rear Camera,MediaTek Processor,,3200 mAh Battery,
IAIR D50 Dual Sim Keypad Phone | 2800 mAH Battery & Big 1.77 Inch Display,,749,1599,91,25,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.8MP Rear Camera,,1 Year manufacturer warranty,2800 mAh Battery,
IAIR S50 Dual Sim Keypad Phone | 2800 mAH Battery & Big 2.4 Inch Display,,999,2199,598,144,32 MB RAM | 32 MB ROM | Expandable Upto 32 MB,6.1 cm (2.4 inch) Full HD Display,0.8MP Rear Camera,,1 Years Manufacturer Warranty,2800 mAh Battery,
IAIR S50 Dual Sim Keypad Phone | 2800 mAH Battery & Big 2.4 Inch Display,,999,2199,598,144,32 MB RAM | 32 MB ROM | Expandable Upto 32 MB,6.1 cm (2.4 inch) Full HD Display,0.8MP Rear Camera,,1 Years Manufacturer Warranty,2800 mAh Battery,
IAIR D50 Dual Sim Keypad Phone | 2800 mAH Battery & Big 1.77 Inch Display,,840,1599,91,25,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.8MP Rear Camera,,2 Years Manufacturer Warranty,2800 mAh Battery,
Lvix L1 17 Pro,Orange,6608,12999,,,3 GB RAM | 32 GB ROM | Expandable Upto 32 GB,11.43 cm (4.5 inch) HD Display,16MP + 16MP,,1 Year Domestic services,3200 mAh Battery,
IAIR D12New Dual Sim Keypad Phone | 1800 mAH Battery & Big 1.7 Inch Display,,715,1549,134,42,32 MB RAM | 32 MB ROM | Expandable Upto 32 MB,4.5 cm (1.77 inch) Full HD Display,0.8MP Rear Camera,,1 Years Manufacturer Warranty,2800 mAh Battery,
